Class,Identifiers,Address,Type,Initial Value,Comment,PLCType=500
VAR_RETAIN,P3_TMORSA_FIX_O,%MW15002,INT,,PARAMETRO DE TEMPO DE MORSA FIXA ABERTA
VAR_RETAIN,P4_TMORSA_FIX_C,%MW15003,INT,,PARAMETRO DE TEMPO DE MORSA FIXA FECHADA
VAR_RETAIN,P_RESERVA_15004,%MW15004,INT,,RESERVA 15004
VAR_RETAIN,P_RESERVA_15005,%MW15005,INT,,RESERVA 15005
VAR_RETAIN,P_RESERVA_15006,%MW15006,INT,,RESERVA 15006
VAR_RETAIN,P_RESERVA_15007,%MW15007,INT,,RESERVA 15007
VAR_RETAIN,REC_AGRU_CAMADA,%MW15008,INT,,RECEITA AGRUPAMENTO DA CAMADA
VAR_RETAIN,REC_AGRU_FARDO,%MW15009,INT,,RECEITA AGRUPAMENTO DO FARDO
VAR_RETAIN,REC_RESERVA_15010,%MW10010,INT,,RECEITA RESERVA 15010
VAR_RETAIN,REC_RESERVA_15011,%MW15011,INT,,RECEITA RESERVA 15011
VAR_RETAIN,REC_RESERVA_15012,%MW15012,INT,,RECEITA RESERVA 15012
VAR_RETAIN,REC_RESERVA_15013,%MW15013,INT,,RECEITA RESERVA 15013
VAR_RETAIN,REC_RESERVA_15014,%MW15014,INT,,RECEITA RESERVA 15014
VAR_RETAIN,REC_RESERVA_15015,%MW15015,INT,,RECEITA RESERVA 15015
VAR_RETAIN,P6_HOME_POS_MORSA,%MD20000,REAL,,PARAMETRO POSICAO DE HOME MORSA
VAR_RETAIN,P7_HOME_POS_TRAVE,%MD20001,REAL,,PARAMETRO POSICAO DE HOME TRAVE
VAR_RETAIN,P8_HOME_POS_ELEVAD,%MD20002,REAL,,PARAMETRO POSICAO DE HOME ELEVADOR
VAR_RETAIN,P9_TRAVE_POS_EXPULS,%MD20003,REAL,,PARAMETRO POSICAO DE EXPULSAO DE LAYER
VAR_RETAIN,P10_DIST_SENS_STOP,%MD20004,REAL,,PARAMETRO DISTANCIA DO SENSOR  NO MOTOR
VAR_RETAIN,P_RESERVA_20005,%MD20005,REAL,,PARAMETRO RESERVA 20005
VAR_RETAIN,P_RESERVA_20006,%MD20006,REAL,,PARAMETRO RESERVA 20006
VAR_RETAIN,P_RESERVA_20007,%MD20007,REAL,,PARAMETRO RESERVA 20007
VAR_RETAIN,REC_PASSO_PERFIL,%MD20008,DWORD,,RECEITA PASSO PERFIL
VAR_RETAIN,REC_PASSO_TRAVE,%MD20009,DWORD,,RECEITA PASSO TRAVE
VAR_RETAIN,REC_PASSO_ELEVADOR,%MD20010,REAL,,RECEITA PASSO ELEVADOR
VAR_RETAIN,REC_PASSO_ESTEIRA,%MD20011,REAL,,RECEITA PASSO ESTEIRA
VAR_RETAIN,REC_RESERVA_20012,%MD20012,REAL,,RECEITA RESERVA 20012
VAR_RETAIN,REC_RESERVA_20013,%MD20013,REAL,,RECEITA RESERVA 20013
VAR_RETAIN,REC_RESERVA_20014,%MD20014,REAL,,RECEITA RESERVA 20014
VAR_RETAIN,REC_RESERVA_20015,%MD20015,REAL,,RECEITA RESERVA 20015
